generation,,A1,A2,,N1,N2,,sp1_p1,sp1_p1sd,sp1_t1,sp1_t1sd,sp1_q1,sp1_q1sd,,sp2_p1,sp2_p1sd,sp2_t1,sp2_t1sd,sp2_q1,sp2_q1sd,,sp1sp1, sp1sp2, sp2sp2, sp2sp1,hybrid,,BDM_0,BDM_1,BDM_2,BDM_3,BDM_4,BDM_5,BDM_6,BDM_7,BDM_8,BDM_9,BDM_10,BDM_11,BDM_12,BDM_13,BDM_14,BDM_15,BDM_16,BDM_17,BDM_18,BDM_19,,hy_0,hy_1,hy_2,hy_3,hy_4,hy_5,hy_6,hy_7,hy_8,hy_9,hy_10,hy_11,hy_12,hy_13,hy_14,hy_15,hy_16,hy_17,hy_18,hy_19,,p1_0,p1_1,p1_2,p1_3,p1_4,p1_5,p1_6,p1_7,p1_8,p1_9,p1_10,p1_11,p1_12,p1_13,p1_14,p1_15,p1_16,p1_17,p1_18,p1_19,,t1_0,t1_1,t1_2,t1_3,t1_4,t1_5,t1_6,t1_7,t1_8,t1_9,t1_10,t1_11,t1_12,t1_13,t1_14,t1_15,t1_16,t1_17,t1_18,t1_19,,signal1_p1,signal1_p1sd,signal1_t1,signal1_t1sd, signal1_r{p_t}, signal1_r{bdm_p}, signal1_r{bdm_t}, signal1_Mean_p_mother,signal1_ sd_p_mother, signal1_Mean_t_father,signal1_ sd_t_father, signal1_r{p_mother_t_father},,,
52500,,0.242515,-0.247505,,7177,7138,,0.520858,0.0800357,3.35639,0.127799,0.114811,0.336029,,0.531574,0.0830335,3.26327,0.152624,0.116139,0.339251,,7085,73,7055,93,694,,0.000133333,0,0,0,0,0,0.000266667,0.0024,0.0204,0.185733,0.807333,0.973067,0.997333,0.999867,0.999867,1,1,0.999867,0.999867,1,,0.00133333,0,0,0,0,0,0.00266667,0.016,0.0693333,0.342667,0.36,0.101333,0.0146667,0.00133333,0.00133333,0,0,0.00133333,0.00133333,0,,0.520867,0.5177,0.5097,0.516033,0.5219,0.522067,0.526,0.526567,0.523,0.525167,0.528967,0.523767,0.5232,0.526033,0.5304,0.526467,0.5392,0.5405,0.534467,0.5426,,3.3388,3.3532,3.3546,3.3566,3.3624,3.3622,3.3578,3.3558,3.3594,3.3404,3.2638,3.244,3.25,3.2518,3.2576,3.2526,3.2768,3.2928,3.2848,3.2722,,0.52623,0.081854,3.30938,0.148044,0.00608291,0.062805,-0.311803,0.525998,0.081981,3.31028,0.146558,0.041572,,0.114667,0.113518
52750,,0.107021,-0.104887,,7169,7126,,0.522918,0.0780834,3.30504,0.111973,0.109778,0.330612,,0.512493,0.0814964,3.26411,0.12935,0.116756,0.342446,,7075,123,7050,96,656,,0,0,0,0,0,0,0.000266667,0.0028,0.0277333,0.182533,0.787467,0.9724,0.997733,0.999733,1,1,1,1,1,0.999867,,0,0,0,0,0,0,0.00266667,0.0186667,0.0946667,0.334667,0.384,0.0906667,0.0106667,0.00266667,0,0,0,0,0,0.00133333,,0.534333,0.5278,0.5279,0.517033,0.518733,0.522933,0.521367,0.523067,0.519033,0.520533,0.5333,0.521567,0.5137,0.498767,0.500567,0.507933,0.508033,0.515133,0.518867,0.513267,,3.2654,3.2822,3.2974,3.3052,3.3094,3.324,3.3322,3.3212,3.312,3.2936,3.282,3.2696,3.2594,3.2654,3.2736,3.2692,3.27,3.2544,3.2694,3.2464,,0.518193,0.0801228,3.2851,0.122205,0.0314645,-0.0611146,-0.16486,0.517457,0.0802092,3.28371,0.12272,0.046643,,0.113333,0.113689
53000,,0.189984,-0.192679,,7191,7135,,0.50535,0.0806254,3.27192,0.107131,0.11748,0.339278,,0.512519,0.0820313,3.19673,0.129309,0.116048,0.339155,,7138,92,7047,98,625,,0,0.000266667,0,0,0,0,0.000666667,0.0028,0.0194667,0.1892,0.806133,0.971467,0.9956,0.999867,1,0.999867,1,1,1,1,,0,0.00266667,0,0,0,0,0.004,0.012,0.0693333,0.324,0.377333,0.0853333,0.0213333,0.00133333,0,0.00133333,0,0,0,0,,0.497833,0.500267,0.499733,0.511567,0.512633,0.503567,0.4962,0.506467,0.510233,0.515633,0.488233,0.4933,0.492833,0.509967,0.5059,0.512,0.5251,0.528033,0.531567,0.531633,,3.2714,3.2752,3.2772,3.2748,3.2772,3.272,3.281,3.2618,3.2572,3.2448,3.1976,3.1762,3.1756,3.1826,3.2006,3.2186,3.1978,3.2174,3.2058,3.21,,0.508635,0.0813848,3.23374,0.12493,0.0147928,0.0395502,-0.296409,0.509748,0.0824086,3.23542,0.125054,0.041366,,0.1166,0.114738
53250,,-0.195717,0.20647,,7144,7181,,0.504248,0.0819358,3.15701,0.143918,0.119261,0.341549,,0.531952,0.0828088,3.23464,0.123395,0.118507,0.342656,,7069,108,7115,88,620,,0,0,0,0,0,0,0.000266667,0.00213333,0.0273333,0.193333,0.8248,0.9712,0.995067,1,1,1,1,1,1,1,,0,0,0,0,0,0,0.00266667,0.0133333,0.084,0.362667,0.325333,0.0893333,0.0226667,0,0,0,0,0,0,0,,0.4856,0.488833,0.5029,0.506933,0.508533,0.510167,0.5173,0.516167,0.5058,0.503933,0.5258,0.521467,0.520967,0.523233,0.53,0.537867,0.5353,0.541733,0.5398,0.535833,,3.1096,3.098,3.1408,3.1386,3.1474,3.1598,3.1906,3.196,3.2014,3.2274,3.2404,3.2368,3.2268,3.2392,3.243,3.2202,3.2172,3.2328,3.2466,3.2402,,0.517908,0.0835858,3.19764,0.139023,0.0974666,0.162751,0.270843,0.515872,0.0840057,3.19706,0.137922,0.111584,,0.118667,0.116985
53500,,-0.454403,0.496598,,7177,7194,,0.481005,0.0817452,3.06611,0.157703,0.116316,0.340458,,0.525671,0.0829962,3.25505,0.123995,0.109814,0.329709,,7114,110,7121,86,569,,0,0,0,0.000133333,0,0.000133333,0.0004,0.00253333,0.0272,0.191733,0.8192,0.9772,0.9968,1,1,0.999867,1,0.999867,1,1,,0,0,0,0.00133333,0,0.00133333,0.004,0.0106667,0.0853333,0.334667,0.309333,0.0786667,0.0106667,0,0,0.00133333,0,0.00133333,0,0,,0.464933,0.4712,0.475367,0.4791,0.4851,0.484333,0.483433,0.482667,0.4947,0.5052,0.530633,0.524767,0.520933,0.527833,0.526133,0.526467,0.525333,0.5288,0.527433,0.5145,,3.0144,3.0034,3.0244,3.0472,3.0704,3.0902,3.1034,3.0982,3.106,3.148,3.2286,3.2468,3.2708,3.251,3.2528,3.256,3.2572,3.2534,3.2502,3.2656,,0.503943,0.0853509,3.1619,0.169438,0.174189,0.255546,0.547992,0.503947,0.086198,3.16083,0.170925,0.195798,,0.1144,0.113179
53750,,-0.890455,1.06615,,7175,7197,,0.448568,0.0852377,2.89718,0.165922,0.132544,0.366155,,0.537074,0.0806239,3.29421,0.104683,0.118522,0.344249,,7087,92,7121,67,633,,0,0,0,0,0,0.000133333,0.0004,0.00413333,0.022,0.1808,0.8056,0.984933,0.997733,0.999333,1,1,0.999867,1,0.999733,0.9996,,0,0,0,0,0,0.00133333,0.00266667,0.0186667,0.0813333,0.336,0.308,0.0586667,0.0186667,0.004,0,0,0.00133333,0,0.00266667,0.004,,0.4452,0.4419,0.442267,0.442267,0.453733,0.453467,0.4504,0.449633,0.452433,0.474867,0.5204,0.535067,0.543333,0.539167,0.5391,0.546133,0.5465,0.5237,0.5278,0.532133,,2.8238,2.8402,2.8456,2.8656,2.9012,2.9226,2.911,2.9526,2.9672,3.0378,3.223,3.2846,3.2842,3.2872,3.3036,3.297,3.2902,3.295,3.2974,3.3134,,0.492975,0.0936764,3.09716,0.239238,0.392968,0.464844,0.814662,0.492285,0.0936595,3.09695,0.238668,0.38892,,0.1242,0.124908
54000,,-0.969532,1.12034,,7165,7208,,0.447934,0.0866937,2.82973,0.177661,0.127704,0.355821,,0.517609,0.0806332,3.26262,0.12546,0.122087,0.34408,,7110,75,7141,110,564,,0,0,0,0,0.000133333,0,0.000533333,0.000933333,0.0184,0.220267,0.8268,0.9732,0.996,0.999867,1,0.999867,1,1,1,1,,0,0,0,0,0.00133333,0,0.00533333,0.00666667,0.0573333,0.350667,0.306667,0.0893333,0.016,0.00133333,0,0.00133333,0,0,0,0,,0.4463,0.447667,0.4521,0.4492,0.450733,0.448367,0.4529,0.442467,0.4455,0.460667,0.506033,0.5177,0.516033,0.520133,0.520967,0.5162,0.518167,0.522233,0.5141,0.5066,,2.8464,2.8608,2.8352,2.8382,2.8168,2.8128,2.8042,2.8186,2.8288,2.935,3.1654,3.239,3.2564,3.2818,3.2788,3.2722,3.2824,3.278,3.2472,3.2356,,0.482703,0.0904954,3.04668,0.262996,0.331426,0.380088,0.809895,0.482607,0.0910246,3.04596,0.261419,0.33405,,0.123867,0.121457
54250,,-0.763842,0.820048,,7176,7193,,0.47686,0.0851544,2.93403,0.16015,0.13796,0.373752,,0.511949,0.0838129,3.25439,0.136952,0.109551,0.329822,,7093,87,7123,71,626,,0,0,0,0,0,0,0.000533333,0.00266667,0.0204,0.1912,0.811333,0.9796,0.995333,0.999333,0.9996,1,1,0.999867,1,1,,0,0,0,0,0,0,0.004,0.0173333,0.084,0.332,0.316,0.0546667,0.0226667,0.00533333,0.004,0,0,0.00133333,0,0,,0.477833,0.4808,0.473333,0.4693,0.479467,0.474333,0.4852,0.477367,0.4767,0.483533,0.5072,0.5158,0.508567,0.5134,0.5165,0.517067,0.513333,0.506733,0.506567,0.501333,,2.9186,2.9166,2.897,2.9274,2.9154,2.9382,2.952,2.9564,2.9516,3.0374,3.192,3.2252,3.236,3.2502,3.2606,3.262,3.2794,3.2696,3.2566,3.2592,,0.494218,0.0863647,3.09507,0.217058,0.164389,0.201016,0.726082,0.49458,0.0871419,3.09417,0.217609,0.17456,,0.124,0.124224
54500,,-0.632173,0.702459,,7144,7181,,0.473579,0.0879015,2.97136,0.150666,0.12752,0.352925,,0.526232,0.086211,3.23834,0.126516,0.110291,0.326913,,7074,100,7113,102,611,,0.000133333,0,0,0,0,0.000266667,0.0008,0.002,0.0246667,0.201067,0.822533,0.977867,0.9992,0.999067,1,1,0.999867,1,1,1,,0.00133333,0,0,0,0,0.00266667,0.00266667,0.0133333,0.0866667,0.357333,0.353333,0.0706667,0.00533333,0.00533333,0,0,0.00133333,0,0,0,,0.4757,0.4744,0.4743,0.4812,0.4815,0.477333,0.472667,0.466933,0.4683,0.474833,0.5161,0.516333,0.530333,0.525833,0.5255,0.521933,0.529867,0.5316,0.528,0.525067,,2.9444,2.9502,2.9646,2.9586,2.9554,2.9672,2.9884,2.9954,2.998,3.0592,3.1672,3.1938,3.209,3.2202,3.232,3.2376,3.2302,3.2688,3.2838,3.2852,,0.499887,0.0909248,3.10546,0.191442,0.210317,0.286113,0.682817,0.497892,0.0906487,3.1064,0.191549,0.223532,,0.118333,0.115131
54750,,-0.591829,0.639552,,7219,7169,,0.468493,0.0900643,2.96131,0.126346,0.127441,0.35186,,0.50627,0.0881615,3.21396,0.130081,0.11466,0.340372,,7143,72,7092,84,609,,0,0,0,0,0,0.000133333,0,0.00213333,0.0168,0.1724,0.814133,0.970667,0.9972,0.999733,1,1,1,1,1,1,,0,0,0,0,0,0.00133333,0,0.0146667,0.0466667,0.318667,0.334667,0.0773333,0.02,0.00266667,0,0,0,0,0,0,,0.480833,0.4907,0.4744,0.462833,0.471567,0.461,0.4603,0.4649,0.457733,0.462067,0.4899,0.4818,0.4845,0.494533,0.503133,0.5151,0.5083,0.521267,0.5273,0.524533,,2.9792,2.987,2.9614,2.9658,2.9598,2.9456,2.9528,2.9488,2.9602,2.986,3.143,3.1706,3.1862,3.2036,3.2194,3.2386,3.2484,3.2414,3.2174,3.2112,,0.486835,0.0909169,3.08632,0.179209,0.181389,0.205511,0.694417,0.487843,0.0889815,3.08229,0.181273,0.201574,,0.121533,0.120363
55000,,-0.348866,0.3538,,7222,7165,,0.483166,0.0893647,2.97341,0.12919,0.127527,0.355467,,0.49,0.0847668,3.11782,0.141936,0.129937,0.35383,,7166,95,7094,82,563,,0,0,0,0,0,0,0.0004,0.00253333,0.0216,0.165333,0.817733,0.977067,0.997467,0.999467,1,1,1,1,1,1,,0,0,0,0,0,0,0.004,0.012,0.0706667,0.277333,0.346667,0.0893333,0.012,0.00533333,0,0,0,0,0,0,,0.4911,0.495767,0.4958,0.5008,0.500033,0.477833,0.472,0.465833,0.460067,0.470233,0.489667,0.4931,0.4861,0.4852,0.482667,0.4901,0.492033,0.505233,0.4873,0.484967,,2.9846,3.0122,2.995,2.9812,2.975,2.962,2.951,2.9488,2.9664,2.9792,3.055,3.079,3.0868,3.0974,3.1108,3.1186,3.1288,3.1458,3.1412,3.17,,0.486292,0.0872298,3.04444,0.153271,0.0444245,0.0393546,0.461735,0.48624,0.0854707,3.04364,0.153061,0.0721963,,0.1292,0.126107
55250,,-0.160777,0.163675,,7165,7199,,0.479819,0.0858899,3.03837,0.106885,0.123517,0.350194,,0.488467,0.0835727,3.10539,0.136783,0.124323,0.349374,,7112,88,7120,105,575,,0.000133333,0,0,0.000133333,0.000133333,0,0.0008,0.00626667,0.0288,0.1876,0.816533,0.974667,0.996667,0.999733,1,1,0.999867,1,1,1,,0.00133333,0,0,0.00133333,0.00133333,0,0.00266667,0.024,0.0773333,0.346667,0.306667,0.0666667,0.0173333,0.00133333,0,0,0.00133333,0,0,0,,0.487,0.487867,0.486467,0.473333,0.4799,0.478867,0.4817,0.477667,0.473167,0.468533,0.4831,0.4862,0.4893,0.499033,0.490667,0.4894,0.482233,0.4857,0.4831,0.488267,,3.055,3.0516,3.043,3.0374,3.0368,3.0398,3.0282,3.0304,3.0322,3.0322,3.0514,3.0764,3.0734,3.1014,3.116,3.114,3.126,3.1274,3.1246,3.1136,,0.483575,0.0850647,3.07054,0.126989,0.0336846,0.0506351,0.256361,0.48168,0.0865864,3.06982,0.127551,0.0540424,,0.1236,0.121923
55500,,-0.0768702,0.0761734,,7211,7183,,0.494813,0.0836704,3.02602,0.0873613,0.122868,0.352918,,0.490328,0.0836921,3.05709,0.104457,0.121955,0.347615,,7142,110,7113,86,549,,0,0,0,0,0,0,0.000133333,0.00213333,0.022,0.1804,0.807333,0.978533,0.997067,0.999867,1,1,1,1,1,1,,0,0,0,0,0,0,0.00133333,0.00933333,0.0626667,0.308,0.337333,0.0706667,0.0173333,0.00133333,0,0,0,0,0,0,,0.489767,0.4929,0.5029,0.503533,0.4874,0.507667,0.496833,0.488967,0.483633,0.494967,0.4889,0.494133,0.491933,0.4916,0.489533,0.4789,0.4801,0.496167,0.488033,0.502367,,3.0314,3.0386,3.042,3.0354,3.037,3.0306,3.0214,3.0046,3.0038,3.0218,3.0522,3.064,3.0498,3.0486,3.0544,3.0612,3.0524,3.0548,3.0572,3.065,,0.492512,0.0837186,3.04131,0.0972676,0.0270896,-0.0257523,0.157136,0.49098,0.0827243,3.04273,0.0962011,0.0345148,,0.122667,0.122953
55750,,0.076533,-0.0743629,,7118,7173,,0.512992,0.0843033,3.1005,0.122996,0.124052,0.346877,,0.498446,0.0834401,3.07066,0.119352,0.122543,0.347117,,7025,85,7110,110,670,,0,0,0.000133333,0,0,0,0.000533333,0.00413333,0.0308,0.198,0.825867,0.9716,0.996533,0.999867,1,0.999867,1,1,1,1,,0,0,0.00133333,0,0,0,0.00533333,0.02,0.102667,0.382667,0.328,0.0826667,0.02,0.00133333,0,0.00133333,0,0,0,0,,0.517767,0.515467,0.520233,0.529667,0.518467,0.519067,0.511867,0.4956,0.499433,0.495133,0.502033,0.4876,0.487367,0.4899,0.507167,0.493033,0.4924,0.5032,0.511833,0.5085,,3.067,3.0918,3.0886,3.0956,3.1122,3.1018,3.106,3.1126,3.1152,3.1034,3.0608,3.0428,3.0372,3.0584,3.0768,3.097,3.0824,3.084,3.0836,3.0894,,0.505287,0.0842643,3.08533,0.122124,0.0412643,-0.0840319,-0.122078,0.503528,0.0853679,3.08246,0.121915,0.0607777,,0.1232,0.119888
56000,,0.0205775,-0.0209395,,7174,7175,,0.498909,0.0878903,3.08644,0.130425,0.120435,0.346423,,0.507686,0.0828393,3.07819,0.115588,0.126969,0.354233,,7100,127,7095,63,615,,0,0,0,0,0,0,0.000266667,0.00346667,0.0196,0.1968,0.810533,0.973067,0.996933,1,1,1,1,1,1,1,,0,0,0,0,0,0,0.00133333,0.012,0.0626667,0.356,0.338667,0.0826667,0.0146667,0,0,0,0,0,0,0,,0.487,0.496067,0.499867,0.505767,0.502367,0.5106,0.496067,0.511567,0.4945,0.485767,0.4985,0.498533,0.499167,0.505933,0.5069,0.5004,0.5058,0.512433,0.525933,0.512733,,3.064,3.084,3.1038,3.0934,3.093,3.105,3.0808,3.0876,3.0798,3.061,3.0616,3.0746,3.0814,3.0722,3.072,3.0606,3.0702,3.0876,3.0884,3.109,,0.502795,0.0854614,3.0815,0.12273,0.0303381,0.0506565,-0.0330784,0.501207,0.0852382,3.08354,0.122728,0.0482211,,0.123067,0.122055
56250,,-0.165186,0.170701,,7204,7143,,0.490727,0.0882837,3.04652,0.111873,0.125902,0.358874,,0.507112,0.0861202,3.11384,0.138672,0.123198,0.349513,,7132,83,7065,99,621,,0,0,0,0,0,0,0.000933333,0.00253333,0.0284,0.1584,0.799333,0.9732,0.997733,0.999867,0.999867,1,1,1,1,1,,0,0,0,0,0,0,0.00666667,0.0146667,0.0826667,0.314667,0.345333,0.0906667,0.0133333,0.00133333,0.00133333,0,0,0,0,0,,0.498067,0.4941,0.495167,0.488867,0.483133,0.478367,0.492,0.488033,0.498767,0.4949,0.4851,0.502833,0.501267,0.496,0.4938,0.5031,0.515167,0.521233,0.524033,0.522333,,3.053,3.0564,3.0402,3.0382,3.0582,3.032,3.0412,3.0504,3.0418,3.0688,3.0596,3.0704,3.0804,3.088,3.0912,3.1042,3.1264,3.1644,3.16,3.1694,,0.498813,0.0876737,3.07971,0.129599,0.0762242,0.0886255,0.25131,0.497678,0.0881811,3.07858,0.12997,0.0984162,,0.124,0.125157
56500,,-0.148561,0.152218,,7124,7183,,0.497722,0.0866045,3.0619,0.110424,0.114823,0.336168,,0.509975,0.0877119,3.1216,0.136457,0.122929,0.347912,,7035,114,7106,82,663,,0,0,0,0,0,0,0.0004,0.00253333,0.0245333,0.205333,0.820667,0.973467,0.9984,0.999867,1,1,1,1,1,1,,0,0,0,0,0,0,0.004,0.0146667,0.092,0.377333,0.330667,0.092,0.012,0.00133333,0,0,0,0,0,0,,0.518733,0.511,0.505733,0.4969,0.491567,0.501767,0.484367,0.487067,0.484667,0.491633,0.495367,0.491433,0.5058,0.505067,0.5135,0.510633,0.516567,0.5115,0.525767,0.511867,,3.067,3.0672,3.0646,3.066,3.0694,3.0616,3.0556,3.0542,3.0538,3.0692,3.0936,3.0964,3.101,3.1066,3.1104,3.1176,3.1394,3.1456,3.1476,3.1456,,0.503047,0.0876549,3.09162,0.127054,0.0536606,0.0680835,0.228547,0.502355,0.0874004,3.09144,0.128065,0.0735426,,0.1186,0.117067
56750,,-0.297667,0.307881,,7209,7150,,0.496272,0.0887829,3.06394,0.101226,0.124012,0.349808,,0.513301,0.0882107,3.1839,0.160801,0.116224,0.340961,,7145,92,7087,94,582,,0,0,0,0.000133333,0,0,0.000133333,0.0016,0.0161333,0.181867,0.8036,0.9748,0.997867,1,1,1,1,1,1,1,,0,0,0,0.00133333,0,0,0.00133333,0.0106667,0.0506667,0.325333,0.382667,0.072,0.0106667,0,0,0,0,0,0,0,,0.488967,0.496633,0.4968,0.5039,0.5029,0.491933,0.497933,0.495667,0.4965,0.494233,0.5056,0.514133,0.510467,0.5022,0.514833,0.514767,0.515867,0.5156,0.510867,0.520367,,3.0608,3.0684,3.0592,3.0642,3.0652,3.06,3.0534,3.0664,3.0678,3.0994,3.1612,3.1852,3.1812,3.1574,3.1556,3.1736,3.1836,3.1848,3.2026,3.228,,0.504508,0.0890017,3.1239,0.146815,0.0834876,0.0939369,0.403224,0.504225,0.0889079,3.12626,0.150171,0.104993,,0.120333,0.11972
57000,,-0.172732,0.176527,,7220,7199,,0.490616,0.0889715,3.05296,0.0990323,0.119945,0.342131,,0.501396,0.0902286,3.12337,0.137568,0.119461,0.344839,,7145,119,7145,95,496,,0,0,0,0,0.000133333,0,0.0004,0.000933333,0.0217333,0.1724,0.8036,0.980133,0.997467,1,1,1,1,1,1,1,,0,0,0,0,0.00133333,0,0.004,0.004,0.072,0.294667,0.337333,0.0546667,0.00666667,0,0,0,0,0,0,0,,0.479167,0.473933,0.478833,0.4895,0.491367,0.490367,0.5,0.504267,0.500567,0.500367,0.5084,0.5048,0.501067,0.508967,0.503433,0.502567,0.490333,0.498833,0.502567,0.4953,,3.0336,3.0298,3.046,3.0656,3.0646,3.0576,3.0566,3.0608,3.06,3.0718,3.1076,3.1272,3.1284,3.116,3.129,3.1156,3.1152,3.1178,3.1392,3.1274,,0.496232,0.0898105,3.08849,0.124952,0.0521261,0.0594745,0.276075,0.495278,0.090796,3.08915,0.124699,0.0735229,,0.119533,0.117512
57250,,-0.168245,0.172307,,7172,7207,,0.477419,0.0922954,3.02407,0.0698739,0.125209,0.354747,,0.488945,0.0904369,3.09455,0.129157,0.115305,0.335657,,7099,93,7139,124,545,,0,0,0,0,0.000266667,0.000133333,0.000533333,0.00293333,0.0258667,0.2076,0.809867,0.9752,0.997733,0.999733,1,0.999867,1,0.999867,1,1,,0,0,0,0,0.00266667,0.00133333,0.00533333,0.0173333,0.08,0.325333,0.294667,0.0866667,0.0106667,0.00133333,0,0.00133333,0,0.00133333,0,0,,0.4737,0.475567,0.469367,0.462867,0.478167,0.475,0.479567,0.479467,0.4913,0.4926,0.492267,0.5052,0.494167,0.4921,0.4853,0.483433,0.479933,0.487833,0.487133,0.484233,,3.0242,3.0232,3.019,3.0174,3.0186,3.0202,3.0258,3.0272,3.0348,3.0466,3.0686,3.0876,3.0948,3.0898,3.0912,3.0928,3.0938,3.1016,3.111,3.099,,0.48346,0.0915706,3.05936,0.109606,0.0333093,0.062873,0.315306,0.48267,0.0905507,3.05914,0.10711,0.0643011,,0.1208,0.119674
57500,,-0.0549744,0.0559589,,7148,7192,,0.468607,0.088677,3.01375,0.0722636,0.123951,0.348708,,0.476999,0.0928013,3.03721,0.114566,0.113459,0.337707,,7086,106,7135,95,578,,0,0,0,0,0,0,0.000266667,0.00146667,0.0276,0.1996,0.822667,0.976267,0.998267,1,1,1,1,1,1,1,,0,0,0,0,0,0,0.00266667,0.0106667,0.0946667,0.354667,0.330667,0.076,0.0106667,0,0,0,0,0,0,0,,0.465533,0.4664,0.4692,0.457233,0.4607,0.4763,0.4726,0.484033,0.4715,0.4636,0.4869,0.496167,0.4753,0.472,0.476033,0.471533,0.480933,0.472533,0.4705,0.4689,,3.0092,3.0088,3.0062,3.0098,3.0096,3.0228,3.0234,3.0264,3.0092,3.02,3.051,3.0748,3.0678,3.056,3.0502,3.0392,3.0164,3.0092,3.0036,3.0044,,0.472895,0.090837,3.0259,0.0964582,0.0419734,0.0475371,0.121777,0.472568,0.091554,3.02547,0.0953928,0.0569279,,0.118333,0.117397
57750,,-0.0495708,0.0517483,,7192,7163,,0.44432,0.0887752,2.9665,0.0823823,0.138209,0.370194,,0.463838,0.0927029,2.98882,0.0890793,0.128159,0.355909,,7143,128,7052,60,617,,0,0,0,0.000133333,0,0.000266667,0.000133333,0.0016,0.0166667,0.191867,0.814533,0.973867,0.995333,1,1,1,1,1,1,1,,0,0,0,0.00133333,0,0.00266667,0.00133333,0.00933333,0.0573333,0.34,0.34,0.0893333,0.0186667,0,0,0,0,0,0,0,,0.4509,0.466233,0.455133,0.4412,0.444667,0.440233,0.441567,0.435733,0.4297,0.435,0.450833,0.455267,0.4571,0.4606,0.454267,0.464667,0.4754,0.474,0.468,0.469167,,2.975,2.974,2.9656,2.9638,2.9648,2.962,2.9568,2.9628,2.97,2.9776,2.9896,2.9904,2.9902,2.9842,2.9752,2.988,2.9844,2.9904,2.9958,2.9968,,0.453483,0.0911315,2.97787,0.0862251,0.0350716,0.105572,0.127445,0.452503,0.0915409,2.97585,0.0871566,0.0690559,,0.132267,0.131039
58000,,-0.271145,0.285402,,7158,7198,,0.450129,0.0874757,2.87194,0.139668,0.132439,0.365731,,0.473798,0.0922861,2.99241,0.104471,0.129758,0.363981,,7103,105,7115,83,594,,0.000266667,0,0,0,0.000133333,0,0.000133333,0.00493333,0.0250667,0.204133,0.812,0.9764,0.997067,0.999467,1,0.999733,1,1,1,1,,0.00266667,0,0,0,0.00133333,0,0.00133333,0.016,0.0706667,0.349333,0.318667,0.08,0.0133333,0.00266667,0,0.00266667,0,0,0,0,,0.464533,0.4504,0.446,0.4453,0.451267,0.451467,0.441733,0.4466,0.4481,0.465,0.4686,0.473033,0.477567,0.4804,0.4681,0.472667,0.4817,0.479233,0.464433,0.468033,,2.8798,2.8684,2.8492,2.8558,2.8596,2.8486,2.8716,2.898,2.9056,2.9128,2.975,2.9836,2.9776,2.9768,2.9864,2.9928,2.9978,3.0034,3.0036,3.0086,,0.462208,0.0907409,2.93275,0.136557,0.0777365,0.127313,0.432173,0.460543,0.0900727,2.93353,0.135717,0.0972082,,0.130267,0.131964
58250,,-0.304991,0.329425,,7200,7249,,0.448833,0.0882263,2.85681,0.151494,0.129583,0.357285,,0.484791,0.0906567,2.99272,0.0899874,0.127466,0.356099,,7143,81,7183,79,514,,0,0,0,0,0,0,0.000133333,0.0028,0.0270667,0.1732,0.8484,0.9816,0.9964,0.9996,1,1,1,1,1,0.999733,,0,0,0,0,0,0,0.00133333,0.0186667,0.076,0.284,0.278667,0.0466667,0.0226667,0.004,0,0,0,0,0,0.00266667,,0.460067,0.4546,0.448767,0.4432,0.452167,0.451033,0.439067,0.4371,0.451033,0.465567,0.478767,0.485167,0.4677,0.482833,0.4899,0.4863,0.485567,0.4799,0.4871,0.495767,,2.8906,2.8758,2.8558,2.8532,2.8482,2.841,2.851,2.8472,2.8584,2.8672,2.9658,2.9882,2.9922,2.9814,2.9918,2.9942,2.9916,2.9914,2.9966,3.0052,,0.46708,0.0912064,2.92434,0.141699,0.120051,0.191924,0.475259,0.466268,0.0919976,2.92421,0.142205,0.125968,,0.128733,0.127494
58500,,-0.48216,0.532224,,7195,7120,,0.445664,0.0864658,2.77951,0.167635,0.125643,0.349211,,0.491938,0.0875098,2.99589,0.0915398,0.113764,0.334119,,7131,92,7060,82,635,,0,0,0,0,0,0,0,0.00133333,0.0176,0.1724,0.808533,0.9636,0.9988,0.999867,1,1,1,1,1,1,,0,0,0,0,0,0,0,0.008,0.0613333,0.345333,0.374667,0.116,0.00666667,0.00133333,0,0,0,0,0,0,,0.429433,0.445567,0.452833,0.445533,0.447067,0.4473,0.450967,0.446533,0.4452,0.453567,0.4736,0.486533,0.4937,0.494067,0.502867,0.492533,0.495767,0.495667,0.4861,0.484867,,2.7474,2.7552,2.7632,2.765,2.7788,2.7714,2.7772,2.81,2.8222,2.8456,2.9202,2.9604,2.9776,2.983,2.9914,3.01,3.0166,3.013,3.0148,3.0208,,0.468485,0.0901569,2.88719,0.171792,0.167275,0.25274,0.616003,0.469005,0.0890642,2.888,0.171628,0.20364,,0.1192,0.116458
